Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Bosnia and Herzegovina,Household Care,3402,Mobile/Desktop Split,Mobile,percent,Statista,30.909,39.766,45.71,47.412,48.527,49.004,49.225,49.238,49.306,,
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Total,million users,Statista,0.137,0.156,0.175,0.194,0.213,0.233,0.252,0.267,0.282,0.299,0.316
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Dishwashing Detergents,million users,Statista,0.058,0.065,0.073,0.082,0.089,0.098,0.106,0.112,0.118,0.126,0.133
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Household Cleaners,million users,Statista,0.062,0.07,0.079,0.087,0.096,0.105,0.113,0.12,0.127,0.135,0.142
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Household Paper,million users,Statista,0.032,0.036,0.04,0.045,0.049,0.054,0.058,0.061,0.065,0.069,0.073
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Laundry Care,million users,Statista,0.055,0.062,0.07,0.078,0.085,0.093,0.101,0.107,0.113,0.12,0.126
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Other Household Care,million users,Statista,0.03,0.034,0.038,0.043,0.047,0.051,0.055,0.059,0.062,0.066,0.07
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Paper Tissues,million users,Statista,0.044,0.05,0.056,0.062,0.068,0.075,0.081,0.085,0.09,0.096,0.101
Bosnia and Herzegovina,Household Care,3402,Users by Segment,"Polishes, Room Scents & Insecticides",million users,Statista,0.041,0.047,0.052,0.058,0.064,0.07,0.076,0.08,0.085,0.09,0.095
Bosnia and Herzegovina,Household Care,3402,Users by Segment,Toilet Paper,million users,Statista,0.048,0.055,0.061,0.068,0.074,0.082,0.088,0.093,0.099,0.105,0.111
Bosnia and Herzegovina,Household Care,3402,Penetration Rate by Segment,Dishwashing Detergents,percent,Statista,1.721,1.97,2.223,2.486,2.738,3.015,3.267,3.475,3.684,3.933,4.176
Bosnia and Herzegovina,Household Care,3402,Penetration Rate by Segment,Household Care,percent,Statista,4.098,4.69,5.293,5.918,6.518,7.179,7.779,8.274,8.772,9.367,9.946
