Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Gabon,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Gabon,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Gabon,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Gabon,Household Care,3402,Online & Offline Split,Offline,percent,Statista,96.16,95.502,94.72,93.351,91.265,89.845,88.085,86.199,84.117,,
Gabon,Household Care,3402,Online & Offline Split,Online,percent,Statista,3.84,4.498,5.28,6.649,8.735,10.155,11.915,13.801,15.883,,
Gabon,Household Care,3402,Mobile/Desktop Split,Desktop,percent,Statista,63.837,58.451,54.87,51.377,48.588,46.62,45.132,44.368,43.883,,
Gabon,Household Care,3402,Mobile/Desktop Split,Mobile,percent,Statista,36.163,41.549,45.13,48.623,51.412,53.38,54.868,55.632,56.117,,
Gabon,Household Care,3402,Users by Segment,Total,million users,Statista,0.027,0.027,0.032,0.036,0.042,0.048,0.052,0.058,0.064,0.068,0.073
Gabon,Household Care,3402,Users by Segment,Dishwashing Detergents,million users,Statista,0.011,0.011,0.014,0.015,0.017,0.02,0.022,0.024,0.027,0.029,0.031
Gabon,Household Care,3402,Users by Segment,Household Cleaners,million users,Statista,0.012,0.012,0.015,0.016,0.019,0.022,0.023,0.026,0.029,0.031,0.033
Gabon,Household Care,3402,Users by Segment,Household Paper,million users,Statista,0.006,0.006,0.007,0.008,0.01,0.011,0.012,0.013,0.015,0.016,0.017
Gabon,Household Care,3402,Users by Segment,Laundry Care,million users,Statista,0.011,0.011,0.013,0.014,0.017,0.019,0.021,0.023,0.025,0.027,0.029
Gabon,Household Care,3402,Users by Segment,Other Household Care,million users,Statista,0.006,0.006,0.007,0.008,0.009,0.011,0.011,0.013,0.014,0.015,0.016
Gabon,Household Care,3402,Users by Segment,Paper Tissues,million users,Statista,0.009,0.009,0.01,0.012,0.013,0.015,0.017,0.018,0.02,0.022,0.023
Gabon,Household Care,3402,Users by Segment,"Polishes, Room Scents & Insecticides",million users,Statista,0.008,0.008,0.01,0.011,0.012,0.014,0.016,0.017,0.019,0.02,0.022
Gabon,Household Care,3402,Users by Segment,Toilet Paper,million users,Statista,0.009,0.01,0.011,0.013,0.015,0.017,0.018,0.02,0.022,0.024,0.025
Gabon,Household Care,3402,Penetration Rate by Segment,Dishwashing Detergents,percent,Statista,0.549,0.541,0.624,0.682,0.767,0.864,0.916,0.996,1.074,1.127,1.181
