Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Chewy, Inc.",billion USD (US$),Statista Company DB,2.104,3.533,4.847,7.146,,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Costco Wholesale Corp.,billion USD (US$),Statista Company DB,129.0,141.6,152.7,166.8,195.9,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Nike, Inc.",billion USD (US$),Statista Company DB,36.4,39.12,37.4,44.54,,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"The Home Depot, Inc.",billion USD (US$),Statista Company DB,100.9,108.2,110.2,132.1,151.2,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"W.W. Grainger, Inc.",billion USD (US$),Statista Company DB,10.42,11.22,11.49,11.8,13.02,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue,Total,million USD (US$),Statista,11.63,13.75,16.14,23.83,31.17,32.42,39.27,45.28,52.39,57.01,62.11
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue,"DIY, Garden & Pets",million USD (US$),Statista,1.31,1.612,1.92,2.924,3.637,3.948,4.52,4.744,4.956,5.279,5.548
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue,Hobby & Stationery,million USD (US$),Statista,2.338,2.696,3.186,4.679,6.051,6.597,8.169,9.594,11.27,12.33,13.53
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue,Sports & Outdoor,million USD (US$),Statista,3.061,3.586,4.119,6.173,9.073,8.065,9.268,10.36,11.64,12.56,13.54
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue,Toys & Baby,million USD (US$),Statista,4.921,5.856,6.916,10.05,12.41,13.81,17.31,20.58,24.52,26.84,29.5
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue Change,Total,percent,Statista,,18.229,17.382,47.646,30.802,4.01,21.129,15.304,15.702,8.818,8.946
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue Change,"DIY, Garden & Pets",percent,Statista,,23.053,19.107,52.292,24.384,8.551,14.488,4.956,4.469,6.517,5.096
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue Change,Hobby & Stationery,percent,Statista,,15.312,18.175,46.861,29.323,9.023,23.829,17.444,17.469,9.406,9.732
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue Change,Sports & Outdoor,percent,Statista,,17.151,14.863,49.866,46.979,-11.11,14.916,11.782,12.355,7.904,7.803
Kyrgyzstan,"Toys, Hobby & DIY",950,Revenue Change,Toys & Baby,percent,Statista,,19,18.101,45.315,23.483,11.281,25.344,18.891,19.145,9.462,9.911
Kyrgyzstan,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Total,USD (US$),Statista,28.41,25.91,23.69,27.73,29.04,24.83,25.98,26.91,28.21,27.91,27.93
Kyrgyzstan,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,"DIY, Garden & Pets",USD (US$),Statista,4.74,4.556,4.274,5.235,5.251,4.675,4.652,4.39,4.157,4.033,3.897
Kyrgyzstan,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Hobby & Stationery,USD (US$),Statista,9.817,8.556,7.685,8.783,8.926,7.897,8.243,8.701,9.261,9.18,9.222
Kyrgyzstan,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Sports & Outdoor,USD (US$),Statista,16.22,14.23,12.37,14.37,16.54,11.88,11.71,11.61,11.69,11.44,11.28
Kyrgyzstan,"Toys, Hobby & DIY",950,Average Revenue per User by Segment,Toys & Baby,USD (US$),Statista,25.32,24.77,24.27,29.25,30.29,28.72,32.2,34.81,37.94,38.16,38.85
Kyrgyzstan,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Kyrgyzstan,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Kyrgyzstan,"Toys, Hobby & DIY",950,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Online & Offline Split,Offline,percent,Statista,97.475,97.225,96.956,95.489,94.411,94.108,93.51,92.722,91.773,,
Kyrgyzstan,"Toys, Hobby & DIY",950,Online & Offline Split,Online,percent,Statista,2.525,2.775,3.044,4.511,5.589,5.892,6.49,7.278,8.227,,
