Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Household Cleaners,USD (US$),Statista,2.654,2.766,2.999,4.051,5.113,5.697,7.257,8.905,10.97,11.3,11.89
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Household Paper,USD (US$),Statista,2.454,2.453,2.861,4.164,7.362,12.66,20.86,27.09,30.27,32.16,34.16
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Laundry Care,USD (US$),Statista,9.986,10.48,11.43,13.93,16.46,18.64,24.12,30.05,37.55,38.55,40.6
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Other Household Care,USD (US$),Statista,25.86,27.09,29.5,36.91,44.46,50.15,64.62,80.18,99.85,102.6,108.1
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Paper Tissues,USD (US$),Statista,0.453,0.418,0.394,0.385,0.39,0.377,0.399,0.397,0.39,0.389,0.387
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,"Polishes, Room Scents & Insecticides",USD (US$),Statista,2.603,2.728,2.972,3.564,4.182,4.745,6.15,7.674,9.613,9.865,10.39
Kazakhstan,Household Care,3402,Average Revenue per User by Segment,Toilet Paper,USD (US$),Statista,6.266,6.599,7.198,9.494,11.62,12.87,16.93,21.59,27.58,28.31,29.9
Kazakhstan,Household Care,3402,Revenue,Total,million USD (US$),Statista,7.668,9.208,11.42,16.07,21.93,28.13,40.77,54.76,72.2,79.47,89
Kazakhstan,Household Care,3402,Revenue,Dishwashing Detergents,million USD (US$),Statista,0.422,0.507,0.627,0.917,1.268,1.572,2.204,2.92,3.864,4.245,4.749
Kazakhstan,Household Care,3402,Revenue,Household Cleaners,million USD (US$),Statista,0.594,0.712,0.877,1.316,1.842,2.268,3.162,4.165,5.481,6.026,6.738
Kazakhstan,Household Care,3402,Revenue,Household Paper,million USD (US$),Statista,0.281,0.323,0.427,0.692,1.356,2.576,4.645,6.474,7.73,8.766,9.888
Kazakhstan,Household Care,3402,Revenue,Laundry Care,million USD (US$),Statista,1.988,2.396,2.969,4.022,5.271,6.598,9.343,12.49,16.68,18.28,20.45
Kazakhstan,Household Care,3402,Revenue,Other Household Care,million USD (US$),Statista,2.831,3.407,4.217,5.864,7.833,9.761,13.76,18.33,24.39,26.75,29.92
Kazakhstan,Household Care,3402,Revenue,Paper Tissues,million USD (US$),Statista,0.072,0.077,0.082,0.089,0.1,0.107,0.124,0.132,0.138,0.147,0.156
Kazakhstan,Household Care,3402,Revenue,"Polishes, Room Scents & Insecticides",million USD (US$),Statista,0.389,0.468,0.579,0.772,1.005,1.259,1.786,2.392,3.202,3.508,3.924
Kazakhstan,Household Care,3402,Revenue,Toilet Paper,million USD (US$),Statista,1.091,1.32,1.637,2.399,3.258,3.986,5.738,7.851,10.72,11.75,13.18
Kazakhstan,Household Care,3402,Revenue Change,Total,percent,Statista,,20.083,24.023,40.718,36.465,28.272,44.934,34.314,31.848,10.069,11.992
Kazakhstan,Household Care,3402,Revenue Change,Dishwashing Detergents,percent,Statista,,20.218,23.699,46.095,38.337,23.975,40.204,32.486,32.329,9.86,11.873
Kazakhstan,Household Care,3402,Revenue Change,Household Cleaners,percent,Statista,,19.738,23.201,50.108,39.97,23.127,39.418,31.72,31.597,9.943,11.815
Kazakhstan,Household Care,3402,Revenue Change,Household Paper,percent,Statista,,14.845,32.517,61.754,96.095,89.971,80.318,39.376,19.401,13.402,12.799
Kazakhstan,Household Care,3402,Revenue Change,Laundry Care,percent,Statista,,20.523,23.915,35.466,31.054,25.175,41.604,33.683,33.547,9.592,11.871
Kazakhstan,Household Care,3402,Revenue Change,Other Household Care,percent,Statista,,20.346,23.775,39.056,33.578,24.614,40.969,33.212,33.061,9.676,11.85
Kazakhstan,Household Care,3402,Revenue Change,Paper Tissues,percent,Statista,,5.998,7.044,8.509,12.331,6.771,15.947,6.715,4.928,6.503,5.767
Kazakhstan,Household Care,3402,Revenue Change,"Polishes, Room Scents & Insecticides",percent,Statista,,20.381,23.814,33.27,30.198,25.274,41.859,33.931,33.863,9.557,11.859
Kazakhstan,Household Care,3402,Revenue Change,Toilet Paper,percent,Statista,,20.99,24.015,46.549,35.807,22.345,43.954,36.825,36.543,9.608,12.17
Kazakhstan,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Kazakhstan,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Kazakhstan,Household Care,3402,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Kazakhstan,Household Care,3402,Online & Offline Split,Offline,percent,Statista,99.073,98.925,98.712,98.281,97.749,97.049,96.097,94.944,93.576,,
