Region,Market,Market_HSN,Chart,Name,Unit,Source,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027
Luxembourg,"Toys, Hobby & DIY",950,Penetration Rate by Segment,"Toys, Hobby & DIY",percent,Statista,26.373,29.78,33.587,37.63,41.949,46.18,49.825,52.943,56.066,59.54,62.828
Luxembourg,"Toys, Hobby & DIY",950,Penetration Rate by Segment,Toys & Baby,percent,Statista,10.656,11.916,13.4,15.052,16.796,18.535,20.044,21.273,22.507,23.89,25.194
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),Alibaba Group Holding Ltd.,billion USD (US$),Statista Company DB,37.03,56.96,73.78,103.9,,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),"Amazon.com, Inc.",billion USD (US$),Statista Company DB,177.9,232.9,280.5,386.1,469.8,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),BANDAI NAMCO Holdings Inc.,billion USD (US$),Statista Company DB,6.047,6.632,6.642,6.939,,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),"Build-A-Bear Workshop, Inc.",billion USD (US$),Statista Company DB,0.358,0.337,0.339,0.255,,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),"Carter'S, Inc.",billion USD (US$),Statista Company DB,3.444,3.501,3.554,3.051,3.523,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),Costco Wholesale Corp.,billion USD (US$),Statista Company DB,129,141.6,152.7,166.8,195.9,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),"Coupang, Inc.",billion USD (US$),Statista Company DB,,,6.273,11.97,18.41,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),"JD.com, Inc.",billion USD (US$),Statista Company DB,53.61,69.83,84.07,108.1,,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),Target Corp.,billion USD (US$),Statista Company DB,71.88,75.36,78.11,93.56,106,,,,,,
Luxembourg,Toys & Baby,9503,Top Company Revenues (Worldwide & Consolidated),"Walmart, Inc.",billion USD (US$),Statista Company DB,500.3,514.4,524,559.2,572.8,,,,,,
Luxembourg,Toys & Baby,9503,Revenue,Total,million USD (US$),Statista,11.89,12.71,13.87,17.12,20.9,21.55,27.38,31.62,36.37,39.37,42.77
Luxembourg,Toys & Baby,9503,Revenue,Baby,million USD (US$),Statista,4.635,4.849,5.166,6.026,7.557,7.663,9.653,11.03,12.53,13.52,14.62
Luxembourg,Toys & Baby,9503,Revenue,Other Toys & Baby,million USD (US$),Statista,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Toys & Baby,9503,Revenue,Toys,million USD (US$),Statista,7.254,7.866,8.705,11.1,13.34,13.88,17.73,20.59,23.83,25.85,28.14
Luxembourg,Toys & Baby,9503,Revenue Change,Total,percent,Statista,,6.897,9.127,23.432,22.079,3.11,27.053,15.486,15.022,8.249,8.636
Luxembourg,Toys & Baby,9503,Revenue Change,Baby,percent,Statista,,4.617,6.537,16.647,25.407,1.403,25.969,14.265,13.599,7.901,8.136
Luxembourg,Toys & Baby,9503,Revenue Change,Other Toys & Baby,percent,Statista,,�,�,�,�,�,�,�,�,�,�
Luxembourg,Toys & Baby,9503,Revenue Change,Toys,percent,Statista,,8.437,10.666,27.513,20.18,4.048,27.738,16.131,15.736,8.477,8.859
Luxembourg,Toys & Baby,9503,Average Revenue per User,Total,USD (US$),Statista,188.5,176.6,168.1,181.7,196,181,210.5,226.9,244.4,247,252.2
Luxembourg,Toys & Baby,9503,Average Revenue per User,Baby,USD (US$),Statista,122.5,112.2,104.4,106.6,118.1,107.3,123.7,132,140.4,141.4,143.8
Luxembourg,Toys & Baby,9503,Average Revenue per User,Other Toys & Baby,USD (US$),Statista,0,0,0,0,0,0,0,0,0,0,0
Luxembourg,Toys & Baby,9503,Average Revenue per User,Toys,USD (US$),Statista,143.8,136.6,131.9,147.2,156.4,145.7,170.4,184.7,200.2,202.8,207.5
Luxembourg,Toys & Baby,9503,Comparable Estimates - eCommerce (Worldwide),*Statista,trillion USD (US$),,2.249,2.429,2.642,3.282,3.86,3.609,4.505,5.037,5.675,6.021,6.429
Luxembourg,Toys & Baby,9503,Comparable Estimates - eCommerce (Worldwide),The BRC,trillion USD (US$),,,,,,2.634,3.048,,,,4.798,
Luxembourg,Toys & Baby,9503,Comparable Estimates - eCommerce (Worldwide),UNCTAD,trillion USD (US$),,,,4.87,,,,,,,,
Luxembourg,Toys & Baby,9503,Online & Offline Split,Offline,percent,Statista,78.722,77.917,76.666,71.498,67.024,62.169,57.557,52.141,46.156,,
Luxembourg,Toys & Baby,9503,Online & Offline Split,Online,percent,Statista,21.278,22.083,23.334,28.502,32.976,37.831,42.443,47.859,53.844,,
Luxembourg,Toys & Baby,9503,Mobile/Desktop Split,Desktop,percent,Statista,56.224,54.08,52.878,52.214,51.89,51.742,51.682,51.666,51.666,,
Luxembourg,Toys & Baby,9503,Mobile/Desktop Split,Mobile,percent,Statista,43.776,45.92,47.122,47.786,48.11,48.258,48.318,48.334,48.334,,
Luxembourg,Toys & Baby,9503,Users,Total,million users,Statista,0.063,0.072,0.083,0.094,0.107,0.119,0.13,0.139,0.149,0.159,0.17
